Site,timestamp,temperature,radiation,power
siteA,2019-09-24 07:00:00,9.5,24,0.4
siteA,2019-09-24 07:15:00,9.96,72,0.4
siteA,2019-09-24 07:30:00,10.42,120,0.4
siteA,2019-09-24 07:45:00,10.88,168,0.4
siteA,2019-09-24 08:00:00,11.35,216,0.4
siteA,2019-09-24 08:15:00,11.81,269,0.4
siteA,2019-09-24 08:30:00,12.27,322,8.22
siteA,2019-09-24 08:45:00,12.73,376,8.28
siteA,2019-09-24 09:00:00,13.2,429,14.82
siteA,2019-09-24 09:15:00,13.77,477,14.49
siteA,2019-09-24 09:30:00,14.35,524,14.38
siteA,2019-09-24 09:45:00,14.92,572,6.44
siteA,2019-09-24 10:00:00,15.5,620,6.4
siteA,2019-09-24 10:15:00,15.85,657,4.12
siteA,2019-09-24 10:30:00,16.2,693,4.62
siteA,2019-09-24 10:45:00,16.55,730,3.8
siteA,2019-09-24 11:00:00,16.89,767,3.96
siteA,2019-09-24 11:15:00,17.25,789,3.75
siteA,2019-09-24 11:30:00,17.6,811,3.76
siteA,2019-09-24 11:45:00,17.95,832,3.73
siteA,2019-09-24 12:00:00,18.3,854,0.4
siteA,2019-09-24 12:15:00,18.7,859,0.4
siteA,2019-09-24 12:30:00,19.1,864,0.4
siteA,2019-09-24 12:45:00,19.5,869,0.4
siteA,2019-09-24 13:00:00,19.89,874,0.4
siteA,2019-09-24 13:15:00,19.75,862,0.4
siteA,2019-09-24 13:30:00,19.59,850,0.4
siteA,2019-09-24 13:45:00,19.45,838,0.4
siteA,2019-09-24 14:00:00,19.29,825,0.4
siteA,2019-09-24 14:15:00,19.14,797,0.4
siteA,2019-09-24 14:30:00,19,768,0.4
siteA,2019-09-24 14:45:00,18.84,740,0.4
siteA,2019-09-24 15:00:00,18.7,712,0.4
siteA,2019-09-24 15:15:00,18.67,670,0.4
siteA,2019-09-24 15:30:00,18.64,628,0.4
siteA,2019-09-24 15:45:00,18.62,586,0.4
siteA,2019-09-24 16:00:00,18.6,544,0.4
siteA,2019-09-24 16:15:00,18.47,493,0.4
siteA,2019-09-24 16:30:00,18.35,442,0.4
siteA,2019-09-24 16:45:00,18.22,391,0.4
siteA,2019-09-24 17:00:00,18.1,341,0.4
siteA,2019-09-24 17:15:00,17.97,287,0.4
siteA,2019-09-24 17:30:00,17.85,234,0.4
siteA,2019-09-24 17:45:00,17.72,181,0.4
siteA,2019-09-24 18:00:00,17.6,128,0.4
siteA,2019-09-24 18:15:00,17.42,96,0.4
siteA,2019-09-24 18:30:00,17.25,64,0.4
siteA,2019-09-24 18:45:00,17.07,32,0.4
siteA,2019-09-24 19:00:00,16.89,0,0.4
siteA,2019-09-24 19:15:00,16.81,0,0.4
siteA,2019-09-24 19:30:00,16.72,0,0.4
siteA,2019-09-24 19:45:00,16.63,0,0.4
siteA,2019-09-24 20:00:00,16.54,0,0.4
siteA,2019-09-24 20:15:00,16.46,0,0.4
siteA,2019-09-24 20:30:00,16.37,0,0.4
siteA,2019-09-24 20:45:00,16.28,0,0.4
siteA,2019-09-24 21:00:00,16.2,0,0.4
siteA,2019-09-24 21:15:00,15.89,0,0.4
siteA,2019-09-24 21:30:00,15.6,0,0.4
siteA,2019-09-24 21:45:00,15.3,0,0.4
siteA,2019-09-24 22:00:00,15,0,0.4
siteA,2019-09-24 22:15:00,14.86,0,0.4
siteA,2019-09-24 22:30:00,14.72,0,0.4
siteA,2019-09-24 22:45:00,14.58,0,0.4
siteA,2019-09-24 23:00:00,14.45,0,0.4
siteA,2019-09-24 23:15:00,14.31,0,0.4
siteA,2019-09-24 23:30:00,14.17,0,0.4
siteA,2019-09-24 23:45:00,14.03,0,0.4
siteA,2019-09-25 00:00:00,13.9,0,4.8
siteA,2019-09-25 00:15:00,13.75,0,4.8
siteA,2019-09-25 00:30:00,13.6,0,4.8
siteA,2019-09-25 00:45:00,13.45,0,4.8
siteA,2019-09-25 01:00:00,13.3,0,4.8
siteA,2019-09-25 01:15:00,13.22,0,4.8
siteA,2019-09-25 01:30:00,13.15,0,4.8
siteA,2019-09-25 01:45:00,13.07,0,4.8
siteA,2019-09-25 02:00:00,13,0,4.8
siteA,2019-09-25 02:15:00,12.92,0,4.8
siteA,2019-09-25 02:30:00,12.85,0,4.8
siteA,2019-09-25 02:45:00,12.77,0,4.8
siteA,2019-09-25 03:00:00,12.7,0,4.8
siteA,2019-09-25 03:15:00,12.47,0,4.8
siteA,2019-09-25 03:30:00,12.25,0,4.8
siteA,2019-09-25 03:45:00,12.02,0,4.8
siteA,2019-09-25 04:00:00,11.8,0,4.8
siteA,2019-09-25 04:15:00,11.61,0,4.8
siteA,2019-09-25 04:30:00,11.42,0,4.8
siteA,2019-09-25 04:45:00,11.23,0,4.8
siteA,2019-09-25 05:00:00,11.05,0,4.8
siteA,2019-09-25 05:15:00,10.86,0,4.8
siteA,2019-09-25 05:30:00,10.67,0,4.8
siteA,2019-09-25 05:45:00,10.48,0,4.8
siteA,2019-09-25 06:00:00,10.3,0,4.8
siteA,2019-09-25 06:15:00,10.17,7,4.8
siteA,2019-09-25 06:30:00,10.05,14,4.8
siteA,2019-09-25 06:45:00,9.92,21,4.8
siteA,2019-09-25 07:00:00,9.8,28,4.8
siteA,2019-09-25 07:15:00,10.32,76,4.8
siteA,2019-09-25 07:30:00,10.85,124,4.8
siteA,2019-09-25 07:45:00,11.37,173,4.8
siteA,2019-09-25 08:00:00,11.9,221,4.96
siteA,2019-09-25 08:15:00,12.42,274,4.96
siteA,2019-09-25 08:30:00,12.95,328,9.33
siteA,2019-09-25 08:45:00,13.47,381,10.42
siteA,2019-09-25 09:00:00,14,435,9.31
siteA,2019-09-25 09:15:00,14.57,482,8.96
siteA,2019-09-25 09:30:00,15.15,530,8.61
siteA,2019-09-25 09:45:00,15.72,578,8.54
siteA,2019-09-25 10:00:00,16.3,626,8.4
siteA,2019-09-25 10:15:00,16.76,662,8.22
siteA,2019-09-25 10:30:00,17.22,699,8.23
siteA,2019-09-25 10:45:00,17.68,736,8.11
siteA,2019-09-25 11:00:00,18.14,772,8.1
siteA,2019-09-25 11:15:00,18.61,794,4.8
siteA,2019-09-25 11:30:00,19.07,816,4.8
siteA,2019-09-25 11:45:00,19.53,838,4.8
siteA,2019-09-25 12:00:00,20,860,4.8
siteA,2019-09-25 12:15:00,19.97,865,4.8
siteA,2019-09-25 12:30:00,19.95,869,4.8
siteA,2019-09-25 12:45:00,19.92,874,4.8
siteA,2019-09-25 13:00:00,19.89,879,4.8
siteA,2019-09-25 13:15:00,19.98,867,4.8
siteA,2019-09-25 13:30:00,20.07,855,4.8
siteA,2019-09-25 13:45:00,20.16,842,4.8
siteA,2019-09-25 14:00:00,20.25,830,4.8
siteA,2019-09-25 14:15:00,20.33,801,4.8
siteA,2019-09-25 14:30:00,20.42,773,4.8
siteA,2019-09-25 14:45:00,20.51,744,4.8
siteA,2019-09-25 15:00:00,20.6,716,4.8
siteA,2019-09-25 15:15:00,20.3,674,4.8
siteA,2019-09-25 15:30:00,20,632,4.8
siteA,2019-09-25 15:45:00,19.7,590,4.8
siteA,2019-09-25 16:00:00,19.39,548,5.2
siteA,2019-09-25 16:15:00,19.09,497,5.2
siteA,2019-09-25 16:30:00,18.79,446,5.2
siteA,2019-09-25 16:45:00,18.5,395,5.2
siteA,2019-09-25 17:00:00,18.2,344,5.2
siteA,2019-09-25 17:15:00,17.89,290,5.2
siteA,2019-09-25 17:30:00,17.6,237,5.2
siteA,2019-09-25 17:45:00,17.3,184,5.2
siteA,2019-09-25 18:00:00,17,131,5.2
siteA,2019-09-25 18:15:00,16.92,98,5.2
siteA,2019-09-25 18:30:00,16.85,65,5.2
siteA,2019-09-25 18:45:00,16.77,33,5.2
siteA,2019-09-25 19:00:00,16.7,0,5.2
siteA,2019-09-25 19:15:00,16.67,0,5.2
siteA,2019-09-25 19:30:00,16.64,0,5.2
siteA,2019-09-25 19:45:00,16.62,0,5.2
siteA,2019-09-25 20:00:00,16.6,0,5.2
siteA,2019-09-25 20:15:00,16.57,0,5.2
siteA,2019-09-25 20:30:00,16.55,0,5.2
siteA,2019-09-25 20:45:00,16.52,0,5.2
siteA,2019-09-25 21:00:00,16.5,0,5.2
siteA,2019-09-25 21:15:00,16.5,0,5.2
siteA,2019-09-25 21:30:00,16.5,0,5.2
siteA,2019-09-25 21:45:00,16.5,0,5.2
siteA,2019-09-25 22:00:00,16.5,0,4.8
siteA,2019-09-25 22:15:00,16.48,0,4.8
siteA,2019-09-25 22:30:00,16.47,0,4.8
siteA,2019-09-25 22:45:00,16.46,0,4.8
siteA,2019-09-25 23:00:00,16.45,0,4.8
siteA,2019-09-25 23:15:00,16.43,0,4.8
siteA,2019-09-25 23:30:00,16.42,0,4.8
siteA,2019-09-25 23:45:00,16.41,0,4.8
siteA,2019-09-26 00:00:00,16.39,0,4.8
siteA,2019-09-26 00:15:00,16.37,0,4.8
siteA,2019-09-26 00:30:00,16.35,0,4.8
siteA,2019-09-26 00:45:00,16.32,0,4.8
siteA,2019-09-26 01:00:00,16.3,0,4.8
siteA,2019-09-26 01:15:00,16.21,0,4.8
siteA,2019-09-26 01:30:00,16.12,0,4.8
siteA,2019-09-26 01:45:00,16.03,0,4.8
siteA,2019-09-26 02:00:00,15.95,0,4.8
siteA,2019-09-26 02:15:00,15.86,0,4.8
siteA,2019-09-26 02:30:00,15.77,0,4.8
siteA,2019-09-26 02:45:00,15.68,0,4.8
siteA,2019-09-26 03:00:00,15.6,0,4.8
siteA,2019-09-26 03:15:00,15.4,0,4.8
siteA,2019-09-26 03:30:00,15.2,0,4.8
siteA,2019-09-26 03:45:00,15,0,4.8
siteA,2019-09-26 04:00:00,14.8,0,4.8
siteA,2019-09-26 04:15:00,14.58,0,4.8
siteA,2019-09-26 04:30:00,14.37,0,4.8
siteA,2019-09-26 04:45:00,14.16,0,4.8
siteA,2019-09-26 05:00:00,13.95,0,4.8
siteA,2019-09-26 05:15:00,13.73,0,4.8
siteA,2019-09-26 05:30:00,13.52,0,4.8
siteA,2019-09-26 05:45:00,13.31,0,4.8
siteA,2019-09-26 06:00:00,13.1,0,4.8
siteA,2019-09-26 06:15:00,13.02,8,4.8
siteA,2019-09-26 06:30:00,12.95,16,4.8
siteA,2019-09-26 06:45:00,12.87,23,4.8
siteA,2019-09-26 07:00:00,12.8,31,4.8
siteA,2019-09-26 07:15:00,13.1,80,4.8
siteA,2019-09-26 07:30:00,13.4,129,4.8
siteA,2019-09-26 07:45:00,13.7,178,4.8
siteA,2019-09-26 08:00:00,14,226,4.96
siteA,2019-09-26 08:15:00,14.3,280,4.96
siteA,2019-09-26 08:30:00,14.6,333,4.96
siteA,2019-09-26 08:45:00,14.89,387,4.96
siteA,2019-09-26 09:00:00,15.2,440,4.96
siteA,2019-09-26 09:15:00,16.05,488,4.96
siteA,2019-09-26 09:30:00,16.89,536,4.96
siteA,2019-09-26 09:45:00,17.75,584,4.96
siteA,2019-09-26 10:00:00,18.6,631,4.8
siteA,2019-09-26 10:15:00,18.76,668,4.8
siteA,2019-09-26 10:30:00,18.92,705,4.8
siteA,2019-09-26 10:45:00,19.08,741,4.8
siteA,2019-09-26 11:00:00,19.25,778,4.8
siteA,2019-09-26 11:15:00,19.41,800,4.8
siteA,2019-09-26 11:30:00,19.57,822,4.8
siteA,2019-09-26 11:45:00,19.73,843,4.8
siteA,2019-09-26 12:00:00,19.89,865,4.8
siteA,2019-09-26 12:15:00,19.92,870,4.8
siteA,2019-09-26 12:30:00,19.95,875,4.8
siteA,2019-09-26 12:45:00,19.97,879,4.8
siteA,2019-09-26 13:00:00,20,884,4.8
siteA,2019-09-26 13:15:00,20.05,872,4.8
siteA,2019-09-26 13:30:00,20.1,859,4.8
siteA,2019-09-26 13:45:00,20.14,847,4.8
siteA,2019-09-26 14:00:00,20.2,834,4.8
siteA,2019-09-26 14:15:00,20.25,806,13.57
siteA,2019-09-26 14:30:00,20.29,777,14.1
siteA,2019-09-26 14:45:00,20.34,748,17.02
siteA,2019-09-26 15:00:00,20.39,720,10.31
siteA,2019-09-26 15:15:00,20.09,678,10.09
siteA,2019-09-26 15:30:00,19.79,635,7.87
siteA,2019-09-26 15:45:00,19.5,593,8.3
siteA,2019-09-26 16:00:00,19.2,551,8.37
siteA,2019-09-26 16:15:00,19.08,500,8.79
siteA,2019-09-26 16:30:00,18.97,449,8.94
siteA,2019-09-26 16:45:00,18.86,398,8.91
siteA,2019-09-26 17:00:00,18.75,347,8.39
siteA,2019-09-26 17:15:00,18.63,293,8.62
siteA,2019-09-26 17:30:00,18.52,240,8.48
siteA,2019-09-26 17:45:00,18.41,187,8.29
siteA,2019-09-26 18:00:00,18.3,133,8.43
siteA,2019-09-26 18:15:00,18.25,100,5.2
siteA,2019-09-26 18:30:00,18.2,67,5.2
siteA,2019-09-26 18:45:00,18.15,33,5.2
siteA,2019-09-26 19:00:00,18.1,0,5.2
siteA,2019-09-26 19:15:00,18.08,0,5.2
siteA,2019-09-26 19:30:00,18.07,0,5.2
siteA,2019-09-26 19:45:00,18.06,0,5.2
siteA,2019-09-26 20:00:00,18.05,0,5.2
siteA,2019-09-26 20:15:00,18.03,0,5.2
siteA,2019-09-26 20:30:00,18.02,0,5.2
siteA,2019-09-26 20:45:00,18.01,0,5.2
siteA,2019-09-26 21:00:00,18,0,5.2
siteA,2019-09-26 21:15:00,17.97,0,5.2
siteA,2019-09-26 21:30:00,17.95,0,5.2
siteA,2019-09-26 21:45:00,17.92,0,5.2
siteA,2019-09-26 22:00:00,17.89,0,4.8
siteA,2019-09-26 22:15:00,17.82,0,4.8
siteA,2019-09-26 22:30:00,17.75,0,4.8
siteA,2019-09-26 22:45:00,17.67,0,4.8
siteA,2019-09-26 23:00:00,17.6,0,4.8
siteA,2019-09-26 23:15:00,17.52,0,4.8
siteA,2019-09-26 23:30:00,17.45,0,4.8
siteA,2019-09-26 23:45:00,17.37,0,4.8
siteA,2019-09-27 00:00:00,17.3,0,4.8
siteA,2019-09-27 00:15:00,17.17,0,4.8
siteA,2019-09-27 00:30:00,17.05,0,4.8
siteA,2019-09-27 00:45:00,16.92,0,4.8
siteA,2019-09-27 01:00:00,16.8,0,4.8
siteA,2019-09-27 01:15:00,16.58,0,4.8
siteA,2019-09-27 01:30:00,16.37,0,4.8
siteA,2019-09-27 01:45:00,16.16,0,4.8
siteA,2019-09-27 02:00:00,15.95,0,4.8
siteA,2019-09-27 02:15:00,15.73,0,4.8
siteA,2019-09-27 02:30:00,15.52,0,4.8
siteA,2019-09-27 02:45:00,15.31,0,4.8
siteA,2019-09-27 03:00:00,15.1,0,4.8
siteA,2019-09-27 03:15:00,15.17,0,4.8
siteA,2019-09-27 03:30:00,15.25,0,4.8
siteA,2019-09-27 03:45:00,15.32,0,4.8
siteA,2019-09-27 04:00:00,15.4,0,4.8
siteA,2019-09-27 04:15:00,15.26,0,4.8
siteA,2019-09-27 04:30:00,15.12,0,4.8
siteA,2019-09-27 04:45:00,14.98,0,4.8
siteA,2019-09-27 05:00:00,14.85,0,4.8
siteA,2019-09-27 05:15:00,14.71,0,4.8
siteA,2019-09-27 05:30:00,14.57,0,4.8
siteA,2019-09-27 05:45:00,14.43,0,4.8
siteA,2019-09-27 06:00:00,14.3,0,4.8
siteA,2019-09-27 06:15:00,14.22,9,4.8
siteA,2019-09-27 06:30:00,14.15,17,4.8
siteA,2019-09-27 06:45:00,14.07,26,4.8
siteA,2019-09-27 07:00:00,14,35,4.8
siteA,2019-09-27 07:15:00,14.27,84,4.8
siteA,2019-09-27 07:30:00,14.55,133,4.8
siteA,2019-09-27 07:45:00,14.82,182,4.8
siteA,2019-09-27 08:00:00,15.1,232,4.96
siteA,2019-09-27 08:15:00,15.37,285,4.96
siteA,2019-09-27 08:30:00,15.64,339,4.96
siteA,2019-09-27 08:45:00,15.92,392,4.96
siteA,2019-09-27 09:00:00,16.2,446,4.96
siteA,2019-09-27 09:15:00,16.8,494,4.96
siteA,2019-09-27 09:30:00,17.39,542,4.96
siteA,2019-09-27 09:45:00,18,589,4.96
siteA,2019-09-27 10:00:00,18.6,637,4.8
siteA,2019-09-27 10:15:00,19.1,674,4.8
siteA,2019-09-27 10:30:00,19.6,710,4.8
siteA,2019-09-27 10:45:00,20.1,747,4.8
siteA,2019-09-27 11:00:00,20.6,784,4.8
siteA,2019-09-27 11:15:00,21.1,805,4.8
siteA,2019-09-27 11:30:00,21.6,827,4.8
siteA,2019-09-27 11:45:00,22.1,849,4.8
siteA,2019-09-27 12:00:00,22.6,870,4.8
siteA,2019-09-27 12:15:00,22.8,875,4.8
siteA,2019-09-27 12:30:00,23,880,4.8
siteA,2019-09-27 12:45:00,23.2,884,4.8
siteA,2019-09-27 13:00:00,23.4,889,4.8
siteA,2019-09-27 13:15:00,23.61,877,8.48
siteA,2019-09-27 13:30:00,23.82,864,7.94
siteA,2019-09-27 13:45:00,24.03,851,7.98
siteA,2019-09-27 14:00:00,24.25,839,8.43
siteA,2019-09-27 14:15:00,24.46,810,8.78
siteA,2019-09-27 14:30:00,24.67,781,8.68
siteA,2019-09-27 14:45:00,24.88,752,8.74
siteA,2019-09-27 15:00:00,25.1,724,8.41
siteA,2019-09-27 15:15:00,24.35,681,8.73
siteA,2019-09-27 15:30:00,23.6,639,9.75
siteA,2019-09-27 15:45:00,22.85,597,11.9
siteA,2019-09-27 16:00:00,22.1,555,9.13
siteA,2019-09-27 16:15:00,21.96,504,9.34
siteA,2019-09-27 16:30:00,21.82,452,9.4
siteA,2019-09-27 16:45:00,21.68,401,9.07
siteA,2019-09-27 17:00:00,21.55,350,10.23
siteA,2019-09-27 17:15:00,21.41,296,9.85
siteA,2019-09-27 17:30:00,21.27,243,8.71
siteA,2019-09-27 17:45:00,21.13,189,8.95
siteA,2019-09-27 18:00:00,21,136,8.91
siteA,2019-09-27 18:15:00,21.17,102,5.2
siteA,2019-09-27 18:30:00,21.35,68,5.2
siteA,2019-09-27 18:45:00,21.52,34,5.2
siteA,2019-09-27 19:00:00,21.7,0,5.2
siteA,2019-09-27 19:15:00,21.62,0,5.2
siteA,2019-09-27 19:30:00,21.55,0,5.2
siteA,2019-09-27 19:45:00,21.47,0,5.2
siteA,2019-09-27 20:00:00,21.4,0,5.2
siteA,2019-09-27 20:15:00,21.32,0,5.2
siteA,2019-09-27 20:30:00,21.25,0,5.2
siteA,2019-09-27 20:45:00,21.17,0,5.2
siteA,2019-09-27 21:00:00,21.1,0,5.2
siteA,2019-09-27 21:15:00,20.7,0,5.2
siteA,2019-09-27 21:30:00,20.3,0,5.2
siteA,2019-09-27 21:45:00,19.89,0,5.2
siteA,2019-09-27 22:00:00,19.5,0,4.8
siteA,2019-09-27 22:15:00,19.43,0,4.8
siteA,2019-09-27 22:30:00,19.37,0,4.8
siteA,2019-09-27 22:45:00,19.31,0,4.8
siteA,2019-09-27 23:00:00,19.25,0,4.8
siteA,2019-09-27 23:15:00,19.18,0,4.8
siteA,2019-09-27 23:30:00,19.12,0,4.8
siteA,2019-09-27 23:45:00,19.06,0,4.8
siteA,2019-09-28 00:00:00,19,0,4.8
siteA,2019-09-28 00:15:00,18.97,0,4.8
siteA,2019-09-28 00:30:00,18.95,0,4.8
siteA,2019-09-28 00:45:00,18.92,0,4.8
siteA,2019-09-28 01:00:00,18.89,0,4.8
siteA,2019-09-28 01:15:00,18.77,0,4.8
siteA,2019-09-28 01:30:00,18.64,0,4.8
siteA,2019-09-28 01:45:00,18.52,0,4.8
siteA,2019-09-28 02:00:00,18.39,0,4.8
siteA,2019-09-28 02:15:00,18.27,0,4.8
siteA,2019-09-28 02:30:00,18.14,0,4.8
siteA,2019-09-28 02:45:00,18.02,0,4.8
siteA,2019-09-28 03:00:00,17.89,0,4.8
siteA,2019-09-28 03:15:00,17.87,0,4.8
siteA,2019-09-28 03:30:00,17.85,0,4.8
siteA,2019-09-28 03:45:00,17.82,0,4.8
siteA,2019-09-28 04:00:00,17.8,0,4.8
siteA,2019-09-28 04:15:00,17.53,0,4.8
siteA,2019-09-28 04:30:00,17.27,0,4.8
siteA,2019-09-28 04:45:00,17.01,0,4.8
siteA,2019-09-28 05:00:00,16.75,0,4.8
siteA,2019-09-28 05:15:00,16.48,0,4.8
siteA,2019-09-28 05:30:00,16.22,0,4.8
siteA,2019-09-28 05:45:00,15.96,0,4.8
siteA,2019-09-28 06:00:00,15.7,0,4.8
siteA,2019-09-28 06:15:00,15.62,10,4.8
siteA,2019-09-28 06:30:00,15.55,19,4.8
siteA,2019-09-28 06:45:00,15.47,29,4.8
siteA,2019-09-28 07:00:00,15.4,38,4.8
siteA,2019-09-28 07:15:00,15.53,88,4.8
siteA,2019-09-28 07:30:00,15.67,138,4.8
siteA,2019-09-28 07:45:00,15.81,187,4.8
siteA,2019-09-28 08:00:00,15.95,237,4.96
siteA,2019-09-28 08:15:00,16.08,291,4.96
siteA,2019-09-28 08:30:00,16.22,344,4.96
siteA,2019-09-28 08:45:00,16.36,398,4.96
siteA,2019-09-28 09:00:00,16.5,452,4.96
siteA,2019-09-28 09:15:00,16.7,499,4.96
siteA,2019-09-28 09:30:00,16.89,547,4.96
siteA,2019-09-28 09:45:00,17.1,595,4.96
siteA,2019-09-28 10:00:00,17.3,643,4.8
siteA,2019-09-28 10:15:00,17.48,679,4.8
siteA,2019-09-28 10:30:00,17.67,716,4.8
siteA,2019-09-28 10:45:00,17.86,753,4.8
siteA,2019-09-28 11:00:00,18.05,789,4.8
siteA,2019-09-28 11:15:00,18.23,811,4.8
siteA,2019-09-28 11:30:00,18.42,832,4.8
siteA,2019-09-28 11:45:00,18.61,854,4.8
siteA,2019-09-28 12:00:00,18.8,875,4.8
siteA,2019-09-28 12:15:00,19.1,880,4.8
siteA,2019-09-28 12:30:00,19.39,885,4.8
siteA,2019-09-28 12:45:00,19.7,889,4.8
siteA,2019-09-28 13:00:00,20,894,10.45
siteA,2019-09-28 13:15:00,20.03,881,8.02
siteA,2019-09-28 13:30:00,20.07,869,7.9
siteA,2019-09-28 13:45:00,20.11,856,8.1
siteA,2019-09-28 14:00:00,20.14,843,8.39
siteA,2019-09-28 14:15:00,20.18,814,8.2
siteA,2019-09-28 14:30:00,20.22,785,8.04
siteA,2019-09-28 14:45:00,20.26,757,8.15
siteA,2019-09-28 15:00:00,20.3,728,8.59
siteA,2019-09-28 15:15:00,19.82,685,8.48
siteA,2019-09-28 15:30:00,19.35,643,8.4
siteA,2019-09-28 15:45:00,18.87,601,8.24
siteA,2019-09-28 16:00:00,18.39,558,9.19
siteA,2019-09-28 16:15:00,18.16,507,9.22
siteA,2019-09-28 16:30:00,17.92,456,8.67
siteA,2019-09-28 16:45:00,17.68,404,8.55
siteA,2019-09-28 17:00:00,17.45,353,9.57
siteA,2019-09-28 17:15:00,17.21,299,8.4
siteA,2019-09-28 17:30:00,16.97,246,8.46
siteA,2019-09-28 17:45:00,16.73,192,8.92
siteA,2019-09-28 18:00:00,16.5,138,8.28
siteA,2019-09-28 18:15:00,16.39,104,5.2
siteA,2019-09-28 18:30:00,16.3,69,5.2
siteA,2019-09-28 18:45:00,16.2,35,5.2
siteA,2019-09-28 19:00:00,16.1,0,5.2
siteA,2019-09-28 19:15:00,16.02,0,5.2
siteA,2019-09-28 19:30:00,15.95,0,5.2
siteA,2019-09-28 19:45:00,15.87,0,5.2
siteA,2019-09-28 20:00:00,15.8,0,5.2
siteA,2019-09-28 20:15:00,15.72,0,5.2
siteA,2019-09-28 20:30:00,15.65,0,5.2
siteA,2019-09-28 20:45:00,15.57,0,5.2
siteA,2019-09-28 21:00:00,15.5,0,5.2
siteA,2019-09-28 21:15:00,15.42,0,5.2
siteA,2019-09-28 21:30:00,15.35,0,5.2
siteA,2019-09-28 21:45:00,15.27,0,5.2
siteA,2019-09-28 22:00:00,15.2,0,4.8
siteA,2019-09-28 22:15:00,15.2,0,4.8
siteA,2019-09-28 22:30:00,15.2,0,4.8
siteA,2019-09-28 22:45:00,15.2,0,4.8
siteA,2019-09-28 23:00:00,15.2,0,4.8
siteA,2019-09-28 23:15:00,15.2,0,4.8
siteA,2019-09-28 23:30:00,15.2,0,4.8
siteA,2019-09-28 23:45:00,15.2,0,4.8
siteA,2019-09-29 00:00:00,15.2,0,4.8
siteA,2019-09-29 00:15:00,15.14,0,4.8
siteA,2019-09-29 00:30:00,15.1,0,4.8
siteA,2019-09-29 00:45:00,15.05,0,4.8
siteA,2019-09-29 01:00:00,15,0,4.8
siteA,2019-09-29 01:15:00,14.76,0,4.8
siteA,2019-09-29 01:30:00,14.52,0,4.8
siteA,2019-09-29 01:45:00,14.28,0,4.8
siteA,2019-09-29 02:00:00,14.05,0,4.8
siteA,2019-09-29 02:15:00,13.81,0,4.8
siteA,2019-09-29 02:30:00,13.57,0,4.8
siteA,2019-09-29 02:45:00,13.33,0,4.8
siteA,2019-09-29 03:00:00,13.1,0,4.8
siteA,2019-09-29 03:15:00,13.02,0,4.8
siteA,2019-09-29 03:30:00,12.95,0,4.8
siteA,2019-09-29 03:45:00,12.87,0,4.8
siteA,2019-09-29 04:00:00,12.8,0,4.8
siteA,2019-09-29 04:15:00,12.68,0,4.8
siteA,2019-09-29 04:30:00,12.57,0,4.8
siteA,2019-09-29 04:45:00,12.46,0,4.8
siteA,2019-09-29 05:00:00,12.35,0,4.8
siteA,2019-09-29 05:15:00,12.23,0,4.8
siteA,2019-09-29 05:30:00,12.12,0,4.8
siteA,2019-09-29 05:45:00,12.01,0,4.8
siteA,2019-09-29 06:00:00,11.9,0,4.8
siteA,2019-09-29 06:15:00,11.85,11,4.8
siteA,2019-09-29 06:30:00,11.8,21,4.8
siteA,2019-09-29 06:45:00,11.75,32,4.8
siteA,2019-09-29 07:00:00,11.7,42,4.8
siteA,2019-09-29 07:15:00,12.07,92,4.8
siteA,2019-09-29 07:30:00,12.45,142,4.8
siteA,2019-09-29 07:45:00,12.82,192,4.8
siteA,2019-09-29 08:00:00,13.2,242,4.96
siteA,2019-09-29 08:15:00,13.57,296,4.96
siteA,2019-09-29 08:30:00,13.95,350,4.96
siteA,2019-09-29 08:45:00,14.32,403,4.96
siteA,2019-09-29 09:00:00,14.7,457,4.96
siteA,2019-09-29 09:15:00,15.25,505,4.96
siteA,2019-09-29 09:30:00,15.8,553,4.96
siteA,2019-09-29 09:45:00,16.34,601,4.96
siteA,2019-09-29 10:00:00,16.89,648,4.8
siteA,2019-09-29 10:15:00,17.41,685,4.8
siteA,2019-09-29 10:30:00,17.92,722,4.8
siteA,2019-09-29 10:45:00,18.43,758,4.8
siteA,2019-09-29 11:00:00,18.95,795,4.8
siteA,2019-09-29 11:15:00,19.46,816,4.8
siteA,2019-09-29 11:30:00,19.97,838,4.8
siteA,2019-09-29 11:45:00,20.48,859,4.8
siteA,2019-09-29 12:00:00,21,881,4.8
siteA,2019-09-29 12:15:00,20.75,885,4.8
siteA,2019-09-29 12:30:00,20.5,890,4.8
siteA,2019-09-29 12:45:00,20.25,894,4.8
siteA,2019-09-29 13:00:00,20,899,4.8
siteA,2019-09-29 13:15:00,19.88,886,4.8
siteA,2019-09-29 13:30:00,19.77,873,9.68
siteA,2019-09-29 13:45:00,19.66,860,7.91
siteA,2019-09-29 14:00:00,19.55,848,8.15
siteA,2019-09-29 14:15:00,19.43,819,7.99
siteA,2019-09-29 14:30:00,19.32,790,7.92
siteA,2019-09-29 14:45:00,19.21,761,8.07
siteA,2019-09-29 15:00:00,19.1,732,8.53
siteA,2019-09-29 15:15:00,19.05,689,8.2
siteA,2019-09-29 15:30:00,19,647,8.07
siteA,2019-09-29 15:45:00,18.95,604,8.1
siteA,2019-09-29 16:00:00,18.89,562,9.15
siteA,2019-09-29 16:15:00,18.77,510,8.79
siteA,2019-09-29 16:30:00,18.64,459,8.5
